id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1399439141344059394,1399438824082751493,2021-05-31 15:54:26 -03,2021-05-31,15:54:26,-0300,1238194437001547777,emoporemilio,Emo,,@gatriarca #libertadresponsable,qme,[],[],[],0,0,1,['libertadresponsable'],[],https://twitter.com/EmoPorEmilio/status/1399439141344059394,,,0,,,,,,,,"{'user_id': '1238194437001547777', 'username': 'EmoPorEmilio'}",,,,
1399292306512039936,1399292306512039936,2021-05-31 06:10:58 -03,2021-05-31,06:10:58,-0300,129469381,decimemarcos89,°▪︎¤○●Marcos●○¤▪︎°,,#libertadresponsable,qht,[],[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/DecimeMarcos89/status/1399292306512039936,,https://twitter.com/ConTodoRespetoY/status/1399167219200937987,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1399199019981737990,1399199019981737990,2021-05-31 00:00:16 -03,2021-05-31,00:00:16,-0300,738175690470621184,virginiabartke3,Vicky Vir,,"#HayOrdenDeNoAflojar 
#libertadresponsable",qht,[],[],[],1,0,4,"['hayordendenoaflojar', 'libertadresponsable']",[],https://twitter.com/VirginiaBartke3/status/1399199019981737990,,https://twitter.com/Daniel011965/status/1399079536688570368,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1399189251363835906,1399189251363835906,2021-05-30 23:21:27 -03,2021-05-30,23:21:27,-0300,3328649651,bcibil,Bea Suarez-Cibils #LaLUCNoSeToca🐍🇺🇾,,"Directo al grano
#LibertadResponsable 
#OrientalesDelTwitter",es,[],[],[],0,0,1,"['libertadresponsable', 'orientalesdeltwitter']",[],https://twitter.com/BCibil/status/1399189251363835906,,https://twitter.com/Diente_Racional/status/1398799653404041225,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1399111339302338560,1398990263524208645,2021-05-30 18:11:52 -03,2021-05-30,18:11:52,-0300,1082378309072289793,alex51533624,Don Ramon mas recargado que nunca,,"@Lalou664 @ValentiEsteban Por no cumplir con la #libertadresponsable, te pega derecho, o por proximidad.",es,"['lalou664', 'valentiesteban']",[],[],0,0,1,['libertadresponsable'],[],https://twitter.com/Alex51533624/status/1399111339302338560,,,0,,,,,,,,"{'user_id': '1035344691590574081', 'username': 'Lalou664'}",,,,
1399066129981710340,1398990263524208645,2021-05-30 15:12:13 -03,2021-05-30,15:12:13,-0300,355007886,lalita2512,Laura Taragan,,"@ValentiEsteban Si cierran todo, tú y los tuyos van a salir a darles de comer a todos los pobres que hay en el país, la gran mayoría gente que ya venía empobrecida del gobierno anterior. Alguna vez saliste a repartir un plato de comida, abrigo o algo a a un necesitado? #libertadresponsable",es,['valentiesteban'],[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/lalita2512/status/1399066129981710340,,,0,,,,,,,,"{'user_id': '345403083', 'username': 'ValentiEsteban'}",,,,
1399039722316566532,1398754158661058563,2021-05-30 13:27:17 -03,2021-05-30,13:27:17,-0300,1082378309072289793,alex51533624,Don Ramon mas recargado que nunca,,"@romanyaUY @ElianaEsquenas4 La guita no es nuestra, hay que pedirla, y después la pasaras a deber tu, tus hijos y tus nietos. El dinero no alcanzara obviamente, mientras el trabajo y la economía se deteriora. Todo seria mucho mejor si se hiciera so de la #libertadresponsable sigue",es,"['romanyauy', 'elianaesquenas4']",[],[],1,0,0,['libertadresponsable'],[],https://twitter.com/Alex51533624/status/1399039722316566532,,,0,,,,,,,,"{'user_id': '2852489069', 'username': 'romanyaUY'}",,,,
1399027724606488577,1398973916538978310,2021-05-30 12:39:36 -03,2021-05-30,12:39:36,-0300,176577640,majodevivo,Majo,,@Ni_Martinelli Me parece genial ...hay q avanzar...yo estoy !!! Me super cuido m vacune 2 dosis desde 10 abril...mas antigripal..sigo protocolo #LibertadResponsable le llamo !!!,es,['ni_martinelli'],[],[],0,0,14,['libertadresponsable'],[],https://twitter.com/majodevivo/status/1399027724606488577,,,0,,,,,,,,"{'user_id': '833394330', 'username': 'Ni_Martinelli'}",,,,
1398643724180197378,1398643724180197378,2021-05-29 11:13:44 -03,2021-05-29,11:13:44,-0300,27290145,rrsoca,Ricardo Soca,,"#LibertadResponsable
#GobiernoAusente",qht,[],[],[],0,0,0,"['libertadresponsable', 'gobiernoausente']",[],https://twitter.com/rrsoca/status/1398643724180197378,,https://twitter.com/detodoelmundo33/status/1398641679662522372,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1398640912486576128,1398640912486576128,2021-05-29 11:02:33 -03,2021-05-29,11:02:33,-0300,156784330,jimenainciarte,Jimena Maria,,"No,no y no.
Ya sabemos lo que predica el gobierno, dejemos de pedir represión y hagamos uso y provecho de la libertad responsable.
Los que piden encierro = palos en la rueda.
#YoApoyoEsteGobierno
#LibertadResponsable
#DeEstaSalimosJuntos",es,[],[],[],0,0,0,"['yoapoyoestegobierno', 'libertadresponsable', 'deestasalimosjuntos']",[],https://twitter.com/JimenaInciarte/status/1398640912486576128,,https://twitter.com/drfjimenezdea/status/1398633235081531396,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1398466823360761858,1398461279812079617,2021-05-28 23:30:47 -03,2021-05-28,23:30:47,-0300,1082378309072289793,alex51533624,Don Ramon mas recargado que nunca,,"@luchomoleri Es fácil, nada cambiará demasiado, los que no se cuidan se joden, y allegados a estos también. A cuidarnos #libertadresponsable",es,[],[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/Alex51533624/status/1398466823360761858,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1398466477511086090,1398459708713979905,2021-05-28 23:29:25 -03,2021-05-28,23:29:25,-0300,1082378309072289793,alex51533624,Don Ramon mas recargado que nunca,,"@sergiouy125 Cuantos por descuidados, y cuantos por tener cerca un descuidado? A cuidarnos #libertadresponsable 🙏🏻",es,['sergiouy125'],[],[],0,0,5,['libertadresponsable'],[],https://twitter.com/Alex51533624/status/1398466477511086090,,,0,,,,,,,,"{'user_id': '3325176322', 'username': 'sergiouy125'}",,,,
1398466198103330819,1398391346101166083,2021-05-28 23:28:18 -03,2021-05-28,23:28:18,-0300,1082378309072289793,alex51533624,Don Ramon mas recargado que nunca,,@FerCesarMVD Que lamentable!! No entender un concepto tan simple como #libertadresponsable,es,['fercesarmvd'],[],[],1,0,2,['libertadresponsable'],[],https://twitter.com/Alex51533624/status/1398466198103330819,,,0,,,,,,,,"{'user_id': '1046405954831626240', 'username': 'FerCesarMVD'}",,,,
1398372134897033218,1398372134897033218,2021-05-28 17:14:32 -03,2021-05-28,17:14:32,-0300,403802054,henrynoboaa,Henry Noboa A,,#Uruguay @LuisLacallePou #LibertadResponsable @opsoms @WHO @pnud @ONU_es Mortalidad reducida en el país.,es,"['luislacallepou', 'opsoms', 'who', 'pnud', 'onu_es']",[],[],0,0,0,"['uruguay', 'libertadresponsable']",[],https://twitter.com/HenryNoboaA/status/1398372134897033218,,https://twitter.com/compresidencia/status/1398371524290166792,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1398341287124914183,1398341287124914183,2021-05-28 15:11:57 -03,2021-05-28,15:11:57,-0300,318593717,albertvaccaro21,albertvaccaro21,,"#CuidarteEsCuidarnos #LibertadResponsable  #HechosNoPalabras Vacunados 1 dosis          1.728.743

48,93%

Vacunados con Dosis 2

996.660

28,16%

 Total Dosis País

2.725.403

 Dosis cada 100 Hab.

77,74

 @nestorgrajales @Cris60Otegui @CristinaQVi @RodriguezBlauco https://t.co/DSFXNooXti",ca,"['nestorgrajales', 'cris60otegui', 'cristinaqvi', 'rodriguezblauco']",[],['https://pbs.twimg.com/media/E2fn_DmWUAIMf0-.jpg'],1,5,9,"['cuidarteescuidarnos', 'libertadresponsable', 'hechosnopalabras']",[],https://twitter.com/albertvaccaro21/status/1398341287124914183,,,1,https://pbs.twimg.com/media/E2fn_DmWUAIMf0-.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1398318457817604096,1398051693888262145,2021-05-28 13:41:14 -03,2021-05-28,13:41:14,-0300,162201893,cesarsposito,cesarsposito,,"@elvascodeluy No estuvo feliz... por decirlo con mucha altura...
El que quiere y se puede guardar se guarda, el que no se cuida.
El país no puede parar, ni cerrar más cosas.
Muchos que piden cierres se aglomeran en plazas, ramblas y asados los fines de semana.
#LibertadResponsable",es,['elvascodeluy'],[],[],0,0,1,['libertadresponsable'],[],https://twitter.com/cesarsposito/status/1398318457817604096,,,0,,,,,,,,"{'user_id': '2241308130', 'username': 'elvascodeluy'}",,,,
1398298861278535680,1398298861278535680,2021-05-28 12:23:22 -03,2021-05-28,12:23:22,-0300,1194789314028343297,lolol38116511,Malla Oro,,"Gracias Luis Lacalle Pou x dejarnos trabajar y tener vacunas, #YoApoyoAlGobierno #libertadresponsable #YoMeVacuno",es,[],[],[],0,0,1,"['yoapoyoalgobierno', 'libertadresponsable', 'yomevacuno']",[],https://twitter.com/lolol38116511/status/1398298861278535680,,https://twitter.com/CostaP4737/status/1398056277834670089,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1398298644168708098,1398116819781799938,2021-05-28 12:22:30 -03,2021-05-28,12:22:30,-0300,1194789314028343297,lolol38116511,Malla Oro,,"@TelenocheUy Los medicos que quieren esas ideas, seguro están detrás de un escritorio con un sueldo fijo, la cuarentena obligatoria en Latinoamérica no funciona, #libertadresponsable #YoApoyoAlGobierno #YoMeVacuno dejen trabajar al independiente.",es,['telenocheuy'],[],[],1,0,0,"['libertadresponsable', 'yoapoyoalgobierno', 'yomevacuno']",[],https://twitter.com/lolol38116511/status/1398298644168708098,,,0,,,,,,,,"{'user_id': '203176940', 'username': 'TelenocheUy'}",,,,
1398283019543326721,1398283019543326721,2021-05-28 11:20:25 -03,2021-05-28,11:20:25,-0300,1194789314028343297,lolol38116511,Malla Oro,,Gracias Lacalle x nuestra #libertadresponsable #YoApoyoAlGobierno #YoMeVacuno,es,[],[],[],0,1,2,"['libertadresponsable', 'yoapoyoalgobierno', 'yomevacuno']",[],https://twitter.com/lolol38116511/status/1398283019543326721,,https://twitter.com/MarianellaVale8/status/1398264343926611975,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1398275599886557190,1398275599886557190,2021-05-28 10:50:56 -03,2021-05-28,10:50:56,-0300,1194789314028343297,lolol38116511,Malla Oro,,"Gracias Luis Lacalle Pou, por la libertad, #YoApoyoAlGobierno #YoMeVacuno #libertadresponsable",es,[],[],[],0,1,1,"['yoapoyoalgobierno', 'yomevacuno', 'libertadresponsable']",[],https://twitter.com/lolol38116511/status/1398275599886557190,,https://twitter.com/1891_curcc/status/1398274017644224529,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1398275409754664966,1398275409754664966,2021-05-28 10:50:11 -03,2021-05-28,10:50:11,-0300,1194789314028343297,lolol38116511,Malla Oro,,"Gracias Luis Lacalle Pou, #YoApoyoAlGobierno #YoMeVacuno #libertadresponsable",fr,[],[],[],0,0,1,"['yoapoyoalgobierno', 'yomevacuno', 'libertadresponsable']",[],https://twitter.com/lolol38116511/status/1398275409754664966,,https://twitter.com/soylabagual/status/1398274265460490240,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1398275165608419331,1398275165608419331,2021-05-28 10:49:12 -03,2021-05-28,10:49:12,-0300,1194789314028343297,lolol38116511,Malla Oro,,"Gracias Luis Lacalle Pou, por estar con la gente #YoApoyoAlGobierno #YoMeVacuno #libertadresponsable",es,[],[],[],0,0,1,"['yoapoyoalgobierno', 'yomevacuno', 'libertadresponsable']",[],https://twitter.com/lolol38116511/status/1398275165608419331,,https://twitter.com/Ni_Martinelli/status/1398263986001485829,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1398273045316485136,1398273045316485136,2021-05-28 10:40:47 -03,2021-05-28,10:40:47,-0300,1194789314028343297,lolol38116511,Malla Oro,,"Miremos a nuestros hnos, Argentinos, gracias Lacalle x dejarnos trabajar y tener vacunas #YoApoyoAlGobierno #YoMeVacuno #libertadresponsable",es,[],[],[],0,0,0,"['yoapoyoalgobierno', 'yomevacuno', 'libertadresponsable']",[],https://twitter.com/lolol38116511/status/1398273045316485136,,https://twitter.com/flaviomendoza/status/1398047438561288195,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1398270457594449925,1398178348073951233,2021-05-28 10:30:30 -03,2021-05-28,10:30:30,-0300,162201893,cesarsposito,cesarsposito,,"@BoixJ @fmarguery Ya me pudrió el pelado Radi... se la creyó. 
Es Funcional a la izquierda.
#libertadResponsable y no jodan mas.",es,['fmarguery'],[],[],0,2,18,['libertadresponsable'],[],https://twitter.com/cesarsposito/status/1398270457594449925,,,0,,,,,,,,"{'user_id': '867145806', 'username': 'Josemapepe'}",,,,
1398043820420370435,1398043820420370435,2021-05-27 19:29:55 -03,2021-05-27,19:29:55,-0300,90665506,javuy,Javier Carrera,,"Los zurdos quieren parar todo 21 días, que Juan Pueblo emita y reventar la economía como Argentina. NO A LA CUARENTENA OBLIGATORIA - Si a la #LibertadResponsable",es,[],[],[],0,0,1,['libertadresponsable'],[],https://twitter.com/javuy/status/1398043820420370435,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1398016115930972161,1397947572342362122,2021-05-27 17:39:50 -03,2021-05-27,17:39:50,-0300,479105680,solbauza,Sol Bauzá,,"@TelemundoUY Me imagino que el cardenal Sturla estará rezando no digo sobre maíz pero al menos con un ápice de incomodidad, recapacitación y agradecimiento a sus privilegios por esos 85 viejitos contagiados, los 65 enfermos, las 6 monjas y los 3 muertos🙏 QUEPD #libertadresponsable #Uruguay",es,['telemundouy'],[],[],0,0,2,"['libertadresponsable', 'uruguay']",[],https://twitter.com/SolBauza/status/1398016115930972161,,,0,,,,,,,,"{'user_id': '2480246383', 'username': 'TelemundoUY'}",,,,
1397976967337627653,1397976967337627653,2021-05-27 15:04:16 -03,2021-05-27,15:04:16,-0300,1375154210761760776,daniel_jar89,Daniel Jardin,,"#libertadresponsable ❌
#blindarabril ❌
#bajarlatermica 🤷🏻‍♂️",und,[],[],[],0,0,0,"['libertadresponsable', 'blindarabril', 'bajarlatermica']",[],https://twitter.com/daniel_jar89/status/1397976967337627653,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1397974004326092801,1397974004326092801,2021-05-27 14:52:30 -03,2021-05-27,14:52:30,-0300,162201893,cesarsposito,cesarsposito,,"Clarito.
El que se quiere y se puede guardar se guarda. 
El país no puede parar, ni cerrar más cosas.
Muchos que piden cierres de aglomeran en plazas, ramblas y asados los fines de semana.
#libertadresponsable",es,[],[],[],3,9,13,['libertadresponsable'],[],https://twitter.com/cesarsposito/status/1397974004326092801,,https://twitter.com/TelemundoUY/status/1397969448624168960,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1397966690420408323,1397966690420408323,2021-05-27 14:23:26 -03,2021-05-27,14:23:26,-0300,792233472,taniadelche,Tania del Che,,"Cada locx con su tema. Ese barbini focalizado en la #IndependenciaFinanciera.
Pudo.

#PerillasInepto  copadisimo con la #LibertadResponsable
No sólo no pudo (es anti natura) sino que nos está matando en cómodas cuotas diarias.  Lpqlrmp 😡",es,[],[],[],0,0,0,"['independenciafinanciera', 'perillasinepto', 'libertadresponsable']",[],https://twitter.com/taniadelche/status/1397966690420408323,,https://twitter.com/bbcmundo/status/1397962567184797700,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1397953400608804865,1397953400608804865,2021-05-27 13:30:38 -03,2021-05-27,13:30:38,-0300,1387185369750417408,momo53989881,MomoHumor,,#Aladeriva #LibertadResponsable #Hacelatuya #FidoDido https://t.co/InZbWU5z9G,qme,[],[],['https://pbs.twimg.com/media/E2aHNOyX0AYns_r.jpg'],0,0,3,"['aladeriva', 'libertadresponsable', 'hacelatuya', 'fidodido']",[],https://twitter.com/Momo53989881/status/1397953400608804865,,,1,https://pbs.twimg.com/media/E2aHNOyX0AYns_r.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1397897044589781001,1397804822447988741,2021-05-27 09:46:41 -03,2021-05-27,09:46:41,-0300,1087472402303537158,rluraschi1811,TanaManya 💛⚫💛🇺🇾🇮🇹,,"@llana_y Está "" hartamente "" demostrado Lisa, y los mensajes d os "" referentes"" políticos y sociales conspiran y no distinguen colores ni ideologías. Dentro d lo posible (? , no sé QUÉ  es a esta altura, a cuidarnos nos y nuestras familias 
 #libertadresponsable individual , no hay otra !",es,['llana_y'],[],[],1,0,1,['libertadresponsable'],[],https://twitter.com/rluraschi1811/status/1397897044589781001,,,0,,,,,,,,"{'user_id': '1212397386233860096', 'username': 'llana_y'}",,,,
1397884612072853509,1397583591048101892,2021-05-27 08:57:17 -03,2021-05-27,08:57:17,-0300,271935141,danielhugo74,Homo Orientalis,,"@igalvar71 El que fuma, es irresponsable por no cuidarse. El obeso es irresponsable por no cambiar de dieta. El que paga a prostitutas es irresposable por fomentar la explotación. Luego, la sociedad en su conjunto lo es. Es una utopía buenista la #LibertadResponsable. Falló la humanidad.",es,['igalvar71'],[],[],0,0,1,['libertadresponsable'],[],https://twitter.com/DanielHugo74/status/1397884612072853509,,,0,,,,,,,,"{'user_id': '535877103', 'username': 'igalvar71'}",,,,
1397770402047434760,1397770402047434760,2021-05-27 01:23:27 -03,2021-05-27,01:23:27,-0300,1368612666,canario_viejo,Sebastián 🇺🇾 🌊,,#sturla #libertadresponsable,qht,[],[],[],0,0,0,"['sturla', 'libertadresponsable']",[],https://twitter.com/canario_viejo/status/1397770402047434760,,https://twitter.com/JUrruzola/status/1397565915617759233,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1397662634426703875,1397576622614716420,2021-05-26 18:15:14 -03,2021-05-26,18:15:14,-0300,1087472402303537158,rluraschi1811,TanaManya 💛⚫💛🇺🇾🇮🇹,,"@ONVentura No podemos esperar cambios q impliquen un freno a este descontrol , si seguimos haciendo lo mismo, ó profundizando errores. Pierde la vida y al final, pierde la economía. La #libertadresponsable no funciona aquí, ni siquiera para las autoridades. Gracias x su trabajo 
Duele UY😪",es,['onventura'],[],[],0,1,6,['libertadresponsable'],[],https://twitter.com/rluraschi1811/status/1397662634426703875,,,0,,,,,,,,"{'user_id': '35709180', 'username': 'ONVentura'}",,,,
1397651399563960330,1397651399563960330,2021-05-26 17:30:35 -03,2021-05-26,17:30:35,-0300,1374783096529248257,ifran_art,Ifran_art,,#libertadresponsable #NosCuidamosEntreTodos #COVID19 #Uruguay #Montevideo #2021 https://t.co/o9gcIARAa1,und,[],[],['https://pbs.twimg.com/media/E2V0iHOXMAI4jqu.jpg'],2,11,55,"['libertadresponsable', 'noscuidamosentretodos', 'covid19', 'uruguay', 'montevideo']",[],https://twitter.com/Ifran_art/status/1397651399563960330,,,1,https://pbs.twimg.com/media/E2V0iHOXMAI4jqu.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1397628337439363076,1397628337439363076,2021-05-26 15:58:56 -03,2021-05-26,15:58:56,-0300,368414395,zabaltzen,Zabaltzen,,"🗨️ @AnaAnsaAscunce @geroabai 
✅La Desescalada es el momento clave en la Pandemia. La estamos haciendo demasiado rápida porque salimos de un año muy duro
✅Podemos cometer errores, y  no debemos ""competir en desescalar"", sino en ""DESESCALAR BIEN""
#LibertadResponsable
HILO 1/6",es,"['anaansaascunce', 'geroabai']",[],[],1,7,9,['libertadresponsable'],[],https://twitter.com/zabaltzen/status/1397628337439363076,,https://twitter.com/socialverdes/status/1397615337240150021,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1397587278726316035,1397587278726316035,2021-05-26 13:15:47 -03,2021-05-26,13:15:47,-0300,195954727,dani_remo,dani_remo,,No de nuevo decía… #libertadresponsable,es,[],[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/dani_remo/status/1397587278726316035,,https://twitter.com/portalmvd/status/1397515498657656844,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1397533363590868999,1397532294882250753,2021-05-26 09:41:33 -03,2021-05-26,09:41:33,-0300,1082378309072289793,alex51533624,Don Ramon mas recargado que nunca,,"@Subrayado No deberían, poder pueden y de hecho pasan. A cuidarnos incluso vacunados #libertadresponsable",es,['subrayado'],[],[],1,0,3,['libertadresponsable'],[],https://twitter.com/Alex51533624/status/1397533363590868999,,,0,,,,,,,,"{'user_id': '124230776', 'username': 'Subrayado'}",,,,
1397450927615979520,1397294705294159880,2021-05-26 04:13:59 -03,2021-05-26,04:13:59,-0300,162514383,kentbrockmanuy,Kent Brockman,,@ladiaria La #libertadresponsable de @LuisLacallePou. Pero “nada indica que vayamos a estar peor”...,es,"['ladiaria', 'luislacallepou']",[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/kentbrockmanuy/status/1397450927615979520,,,0,,,,,,,,"{'user_id': '103296066', 'username': 'ladiaria'}",,,,
1397383742369538050,1397282201977372672,2021-05-25 23:47:00 -03,2021-05-25,23:47:00,-0300,201358898,damacenabalbi,Nicolás Damacena Balbi 🏳️‍🌈,,@DanielSturla Irresponsabilidad total. #libertadresponsable,es,['danielsturla'],[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/DamacenaBalbi/status/1397383742369538050,,,0,,,,,,,,"{'user_id': '2355025891', 'username': 'DanielSturla'}",,,,
1397383210229698567,1397157701898194954,2021-05-25 23:44:54 -03,2021-05-25,23:44:54,-0300,1397349922375184385,elberga08268412,Elber Galarga,,@FabianaPuig @drfjimenezdea Decí que por suerte nadie espero la cuarentena y al otro día estaban todos en el palacio velando al guapo con sturla positivo #libertadresponsable,es,"['fabianapuig', 'drfjimenezdea']",[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/ElberGa08268412/status/1397383210229698567,,,0,,,,,,,,"{'user_id': '1286640754883010563', 'username': 'FabianaPuig'}",,,,
1397375106683396104,1397375106683396104,2021-05-25 23:12:42 -03,2021-05-25,23:12:42,-0300,1121173931568914433,lakeity2,Naty,,"Capaz que Sturla no entendió; era quedarse CONFINADO, no con el finado #libertadresponsable",es,[],[],[],0,1,1,['libertadresponsable'],[],https://twitter.com/LaKeity2/status/1397375106683396104,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1397353019877044226,1397353016177610754,2021-05-25 21:44:56 -03,2021-05-25,21:44:56,-0300,1383494322419470337,ensayopandemico,Uruguay: Ensayo de una pandemia,,"Mayo 2021
Idea original: Alejandro Persichetti y Primer Ensayo. 

Fotografía: Alejandro Persichetti.

En la foto: Apa Angeloni. Alejandra García.

Fotografía del back: Laura Sosa.

#mayo2021 #primerensayo #ensayopandemico #pandemia #crisis #libertadresponsable",es,[],[],[],1,0,3,"['mayo2021', 'primerensayo', 'ensayopandemico', 'pandemia', 'crisis', 'libertadresponsable']",[],https://twitter.com/Ensayopandemico/status/1397353019877044226,,,0,,,,,,,,"{'user_id': '1383494322419470337', 'username': 'Ensayopandemico'}",,,,
1397351618778173442,1397282201977372672,2021-05-25 21:39:22 -03,2021-05-25,21:39:22,-0300,1198678612389576705,pamebarrios_,pamela barrios,,"@Dariosetentay7 @LeoMQuintana @DanielSturla Estimado : 1ro deberias de saber cual es el nuevo protocolo del MSP, 2 test rápidos antes del pcr. Los cuales pueden dar falsos negativos,  por lo que debemos de realizar la  cuerentena hasta tener el resultado del pcr  que es 100% confiable #libertadresponsable jaja 🙄",es,"['dariosetentay7', 'leomquintana', 'danielsturla']",[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/pamebarrios_/status/1397351618778173442,,,0,,,,,,,,"{'user_id': '628457718', 'username': 'Dariosetentay7'}",,,,
1397342144889753600,1397297705047756804,2021-05-25 21:01:43 -03,2021-05-25,21:01:43,-0300,162514383,kentbrockmanuy,Kent Brockman,,"@federicovero @KleinDario Pero la diferencia que ahí están los que te piden 
#libertadresponsable",es,"['federicovero', 'kleindario']",[],[],0,0,4,['libertadresponsable'],[],https://twitter.com/kentbrockmanuy/status/1397342144889753600,,,0,,,,,,,,"{'user_id': '51048374', 'username': 'federicovero'}",,,,
1397335877651685376,1397303170574000130,2021-05-25 20:36:49 -03,2021-05-25,20:36:49,-0300,3345111479,marcelompgmrc,Маrcelo 🌊🌊,,@OPINEMOSHOY Arranca pajero!!! Hace un año que no nos juntamos con mis viejos y venís a defender al cura este!!! #LibertadResponsable,es,['opinemoshoy'],[],[],0,0,3,['libertadresponsable'],[],https://twitter.com/MarceloMpgmrc/status/1397335877651685376,,,0,,,,,,,,"{'user_id': '165623761', 'username': 'OPINEMOSHOY'}",,,,
1397308000012996616,1397267937619238919,2021-05-25 18:46:02 -03,2021-05-25,18:46:02,-0300,188145679,mariepes72,Memoria Completa,,"@_LauraDiMarco Que NO SE PUEDE SOSTENER LO PÚBLICO DESTRUYENDO LO PRIVADO #SeRobaronLasVacunas #VacunatorioVip porque no compraron Pfizer 73000 muertos #LiberaronPresos #NoALosSuperPoderes #LibertadResponsable #AbranLasEscuelas #RepublicaOPopulismo 
El Populismo genera Pobreza",es,['_lauradimarco'],[],[],0,0,0,"['serobaronlasvacunas', 'vacunatoriovip', 'liberaronpresos', 'noalossuperpoderes', 'libertadresponsable', 'abranlasescuelas', 'republicaopopulismo']",[],https://twitter.com/MariePes72/status/1397308000012996616,,,0,,,,,,,,"{'user_id': '68873341', 'username': '_LauraDiMarco'}",,,,
1397298154970750980,1397298154970750980,2021-05-25 18:06:55 -03,2021-05-25,18:06:55,-0300,1374050889590321156,marujafe,Maruja,,"La culpa es de las marchas decían  🤷🏽‍♀️
#BlancosPillos #LibertadResponsable",es,[],[],[],0,1,1,"['blancospillos', 'libertadresponsable']",[],https://twitter.com/MarujaFe/status/1397298154970750980,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1397280908684800001,1397261214351339529,2021-05-25 16:58:23 -03,2021-05-25,16:58:23,-0300,1709612822,gracielagauna3,gracielagauna 🇺🇾💚🇦🇷,,@PepisCine #LibertadResponsable fue lo k tuvieron los hermosos personajes k tenemos en el gobierno Dan verguenza ajena,es,['pepiscine'],[],[],0,0,1,['libertadresponsable'],[],https://twitter.com/gracielagauna3/status/1397280908684800001,,,0,,,,,,,,"{'user_id': '272196739', 'username': 'PepisCine'}",,,,
1397231996175372298,1397231996175372298,2021-05-25 13:44:01 -03,2021-05-25,13:44:01,-0300,338009391,juanparesiste,Juanpa ☬,,"En medio del circo seguimos juntando firmas, cada vez que ladren mostrarles éste día de #libertadresponsable #YoFirmo #yofirmocontralaluc https://t.co/Kf5nlaPFZe",es,[],[],['https://pbs.twimg.com/media/E2P3GCrXMAUfasR.jpg'],0,4,21,"['libertadresponsable', 'yofirmo', 'yofirmocontralaluc']",[],https://twitter.com/juanparesiste/status/1397231996175372298,,,1,https://pbs.twimg.com/media/E2P3GCrXMAUfasR.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1396870055275732996,1396870055275732996,2021-05-24 13:45:48 -03,2021-05-24,13:45:48,-0300,1164537263390433280,no_mecalmonada,Yogui 🌱,,"Decí que salinas me tiene bloqueada, sino le preguntaba cuántos eran los metros que había que mantener entre personas en un velorio. 
#LibertadResponsable 
#ElPeorGobiernoDeLaHistoria #GobiernoAusente https://t.co/n54XaJ0jjQ",es,[],[],['https://pbs.twimg.com/media/E2Kt6UEX0AY56SP.jpg'],0,0,2,"['libertadresponsable', 'elpeorgobiernodelahistoria', 'gobiernoausente']",[],https://twitter.com/No_MeCalmoNada/status/1396870055275732996,,,1,https://pbs.twimg.com/media/E2Kt6UEX0AY56SP.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
