id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,sentiment,sentiment_probs,emotion,emotion_probs
1388176165056155648,1388176165056155648,2021-04-30 13:59:23 -03,2021-04-30,13:59:23,-300,1373053746125635584,conservauy,El Conservador,,La #LibertadResponsable,und,[],[],[],0,1,3,['libertadresponsable'],[],https://twitter.com/ConservaUy/status/1388176165056155648,,https://twitter.com/ObservadorUY/status/1388056518117953536,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.012302247807383537, 'NEU': 0.7315837144851685, 'POS': 0.25611400604248047}",others,"{'others': 0.7127940058708191, 'joy': 0.14933931827545166, 'sadness': 0.044059839099645615, 'anger': 0.02014262042939663, 'surprise': 0.04291781038045883, 'disgust': 0.012611846439540386, 'fear': 0.018134569749236107}"
1388166355413880834,1388166355413880834,2021-04-30 13:20:24 -03,2021-04-30,13:20:24,-300,266099912,cheche_lady,Lady Cheche,,Opa! Y acá qué pasó? Falló la #libertadresponsable @LuisLacallePou ? https://t.co/9RWxxI6Xr3,es,['luislacallepou'],[],['https://pbs.twimg.com/media/E0PB74hWQAcV2U5.jpg'],0,0,1,['libertadresponsable'],[],https://twitter.com/cheche_lady/status/1388166355413880834,,,1,https://pbs.twimg.com/media/E0PB74hWQAcV2U5.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,,NEG,"{'NEG': 0.721818745136261, 'NEU': 0.2726626992225647, 'POS': 0.005518543533980846}",others,"{'others': 0.8257181644439697, 'joy': 0.010901900939643383, 'sadness': 0.007857821881771088, 'anger': 0.02517123334109783, 'surprise': 0.10975145548582077, 'disgust': 0.014055042527616024, 'fear': 0.006544313859194517}"
1388157133720543236,1388157133720543236,2021-04-30 12:43:46 -03,2021-04-30,12:43:46,-300,39523000,patirodriguez72,Pati Rodriguez Larriera ⁷ 🦋,,Fuerte la tapa de La Diaria. Claramente no blindamos abril y las consecuencias están a la vista. Que cada uno evalúe su cuota parte de responsabilidad en esta realidad que es incuestionable. #NoBlindamosAbril #LibertadResponsable o irresponsable? https://t.co/U3r6v5iUsX,es,[],[],['https://pbs.twimg.com/media/E0O434jXEAUHkvN.jpg'],0,0,0,"['noblindamosabril', 'libertadresponsable']",[],https://twitter.com/PatiRodriguez72/status/1388157133720543236,,https://twitter.com/dcastro65/status/1388076730573807617,1,https://pbs.twimg.com/media/E0O434jXEAUHkvN.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,,NEG,"{'NEG': 0.9920197129249573, 'NEU': 0.007321279030293226, 'POS': 0.0006589996046386659}",anger,"{'others': 0.22554132342338562, 'joy': 0.0028370956424623728, 'sadness': 0.029378296807408333, 'anger': 0.6399649381637573, 'surprise': 0.015518109314143658, 'disgust': 0.07375197857618332, 'fear': 0.013008218258619308}"
1388147960333148173,1388147960333148173,2021-04-30 12:07:18 -03,2021-04-30,12:07:18,-300,1387185369750417408,momo53989881,MomoHumor,,#Humor #Lacalle #LibertadResponsable #Asado https://t.co/FT9lEusgxJ,qme,[],[],['https://pbs.twimg.com/media/E0OxM4cWUAAiPgg.jpg'],0,0,1,"['humor', 'lacalle', 'libertadresponsable', 'asado']",[],https://twitter.com/Momo53989881/status/1388147960333148173,,,1,https://pbs.twimg.com/media/E0OxM4cWUAAiPgg.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.00637043546885252, 'NEU': 0.9730119109153748, 'POS': 0.020617665722966194}",others,"{'others': 0.7604650855064392, 'joy': 0.2230345457792282, 'sadness': 0.0016214869683608413, 'anger': 0.002084515755996108, 'surprise': 0.009399225004017353, 'disgust': 0.0018759409431368113, 'fear': 0.0015192534774541855}"
1388138569030672389,1388138569030672389,2021-04-30 11:29:59 -03,2021-04-30,11:29:59,-300,1284321690550439937,lee_arriba,SiganmeA@LaMoscaFliesu2,,"¿Y ahora que decimos Lacalle, que fracasaste como ""ser humano"" por usar mal tu libertad responsable?
No solo hay que serlo, si no parecerlo.
Las señales, hermano, las pequeñas señales...🤦‍♂️

#lacalle #LibertadResponsable #Asado #Conmebol",es,[],[],[],0,0,2,"['lacalle', 'libertadresponsable', 'asado', 'conmebol']",[],https://twitter.com/LEE_ARRIBA/status/1388138569030672389,,https://twitter.com/ObservadorUY/status/1388056518117953536,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEG,"{'NEG': 0.9551076292991638, 'NEU': 0.043507568538188934, 'POS': 0.0013848462840542197}",others,"{'others': 0.5876298546791077, 'joy': 0.006491059437394142, 'sadness': 0.014116154983639717, 'anger': 0.32700446248054504, 'surprise': 0.004451002459973097, 'disgust': 0.05729740113019943, 'fear': 0.0030100333970040083}"
1388122107054370818,1388122107054370818,2021-04-30 10:24:35 -03,2021-04-30,10:24:35,-300,1387185369750417408,momo53989881,MomoHumor,,#Humor #Lacalle #Comilona #LibertadResponsable #OllaPopular https://t.co/vUQFgK063f,qme,[],[],['https://pbs.twimg.com/media/E0OZsVHXoAYojwz.jpg'],0,0,2,"['humor', 'lacalle', 'comilona', 'libertadresponsable', 'ollapopular']",[],https://twitter.com/Momo53989881/status/1388122107054370818,,,1,https://pbs.twimg.com/media/E0OZsVHXoAYojwz.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.0063530998304486275, 'NEU': 0.9634859561920166, 'POS': 0.030160965397953987}",others,"{'others': 0.7760022878646851, 'joy': 0.20337824523448944, 'sadness': 0.0017459476366639137, 'anger': 0.0022733216173946857, 'surprise': 0.012262335978448391, 'disgust': 0.0021881249267607927, 'fear': 0.0021496566478163004}"
1388119060941000706,1388119060941000706,2021-04-30 10:12:28 -03,2021-04-30,10:12:28,-300,1387185369750417408,momo53989881,MomoHumor,,#Humor #Lacalle #Comilona #LibertadResponsable https://t.co/o5U46dwCad,qme,[],[],['https://pbs.twimg.com/media/E0OW6-9WYAEkUnw.jpg'],0,0,1,"['humor', 'lacalle', 'comilona', 'libertadresponsable']",[],https://twitter.com/Momo53989881/status/1388119060941000706,,,1,https://pbs.twimg.com/media/E0OW6-9WYAEkUnw.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.005192739889025688, 'NEU': 0.9340810179710388, 'POS': 0.06072627380490303}",others,"{'others': 0.7395161390304565, 'joy': 0.24347828328609467, 'sadness': 0.0014038521330803633, 'anger': 0.0019195906352251768, 'surprise': 0.00978743378072977, 'disgust': 0.0018831213237717748, 'fear': 0.002011587144806981}"
1388116793072443393,1388116793072443393,2021-04-30 10:03:28 -03,2021-04-30,10:03:28,-300,1387185369750417408,momo53989881,MomoHumor,,#Humor #Lacalle #LibertadResponsable #Comilona https://t.co/AwPWyelGsh,qme,[],[],['https://pbs.twimg.com/media/E0OU2gnWUAA3yJB.jpg'],0,0,1,"['humor', 'lacalle', 'libertadresponsable', 'comilona']",[],https://twitter.com/Momo53989881/status/1388116793072443393,,,1,https://pbs.twimg.com/media/E0OU2gnWUAA3yJB.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.007421777583658695, 'NEU': 0.9646123051643372, 'POS': 0.02796592190861702}",others,"{'others': 0.7026140689849854, 'joy': 0.28024235367774963, 'sadness': 0.0013304869644343853, 'anger': 0.0019175801426172256, 'surprise': 0.010408952832221985, 'disgust': 0.0018879642011597753, 'fear': 0.0015985023928806186}"
1388115731032821762,1388115731032821762,2021-04-30 09:59:14 -03,2021-04-30,09:59:14,-300,1465807261,solsticia_uy,Soledad González,,"es realmente una pérdida que Martín Couto no esté en el Parlamento, escuche su exposición sobre la idea de #LibertadResponsable",es,[],[],[],1,4,9,['libertadresponsable'],[],https://twitter.com/solsticia_uy/status/1388115731032821762,,https://twitter.com/AlfTuitea/status/1387763596160028686,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEG,"{'NEG': 0.9702887535095215, 'NEU': 0.028109630569815636, 'POS': 0.0016016078880056739}",others,"{'others': 0.6010833978652954, 'joy': 0.005157215055078268, 'sadness': 0.36882832646369934, 'anger': 0.004109745379537344, 'surprise': 0.00983437616378069, 'disgust': 0.003426356241106987, 'fear': 0.0075605507008731365}"
1387977499691343879,1387971638138916866,2021-04-30 00:49:57 -03,2021-04-30,00:49:57,-300,74486388,__gimi__,Gise 💛 🇦🇷 Finalista 2022,,@marcelogioffre Yo fui testigo 🤦🏻‍♀️ #DesobedienciaCivil #LibertadResponsable,es,['marcelogioffre'],[],[],0,0,0,"['desobedienciacivil', 'libertadresponsable']",[],https://twitter.com/__GiMi__/status/1387977499691343879,,,0,,,,,,,,"{'user_id': '157472858', 'username': 'marcelogioffre'}",,,,,NEU,"{'NEG': 0.007313222624361515, 'NEU': 0.9878987669944763, 'POS': 0.00478800293058157}",others,"{'others': 0.8728780746459961, 'joy': 0.035483554005622864, 'sadness': 0.008118491619825363, 'anger': 0.03586168959736824, 'surprise': 0.030855776742100716, 'disgust': 0.010897659696638584, 'fear': 0.005904754623770714}"
1387937341566865411,1387769953504333833,2021-04-29 22:10:23 -03,2021-04-29,22:10:23,-300,486214230,costaball,César Costa,,@rotambor Como explicarle. El #MSP y la #OMS recomiendan usar condón en relaciones sexuales de riesgo u ocasionales y no compartir jeringas para evitar el #SIDA. ¿Usted cree que el estado debe controlar la intimidad? o ¿se debe usar la #LibertadResponsable? ¿Usted que cree? ¿Entiende? https://t.co/2M3tyJzfQC,es,['rotambor'],[],['https://pbs.twimg.com/media/E0Lxp93X0AEM3aa.jpg'],0,0,0,"['msp', 'oms', 'sida', 'libertadresponsable']",[],https://twitter.com/Costaball/status/1387937341566865411,,,1,https://pbs.twimg.com/media/E0Lxp93X0AEM3aa.jpg,,,,,,,"{'user_id': '260732269', 'username': 'rotambor'}",,,,,NEU,"{'NEG': 0.028329990804195404, 'NEU': 0.9691030383110046, 'POS': 0.0025670346803963184}",others,"{'others': 0.9387167096138, 'joy': 0.0020857732743024826, 'sadness': 0.0059332395903766155, 'anger': 0.024432089179754257, 'surprise': 0.015343190170824528, 'disgust': 0.008233356289565563, 'fear': 0.0052557094022631645}"
1387909419267235849,1387909419267235849,2021-04-29 20:19:26 -03,2021-04-29,20:19:26,-300,1709612822,gracielagauna3,gracielagauna 🇺🇾💚🇦🇷,,"@LuisLacallePou
@AlvaroDelgadoUy
Duelen nuestros muertos pero indigna sus actitudes
#LibertadResponsable
De él ejemplo",es,"['luislacallepou', 'alvarodelgadouy']",[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/gracielagauna3/status/1387909419267235849,,https://twitter.com/pajaro_loco_1/status/1387906201875271681,0,,,,,,,,"{'user_id': '189861728', 'username': 'LuisLacallePou'}",,,,,NEG,"{'NEG': 0.9919652938842773, 'NEU': 0.007130038924515247, 'POS': 0.0009046682389453053}",anger,"{'others': 0.01536300964653492, 'joy': 0.0034045777283608913, 'sadness': 0.3926209807395935, 'anger': 0.4737165570259094, 'surprise': 0.0027725081890821457, 'disgust': 0.10282456129789352, 'fear': 0.009297759272158146}"
1387892722304966659,1387890090135982080,2021-04-29 19:13:05 -03,2021-04-29,19:13:05,-300,1363286296974745600,ojosuruguayos,Ojosuruguayos,,@ObservadorUY Me parece raro que no se esté hablando como hicieron con el protocolo que tienen una máquina del tiempo que pasan los días en minutos?? El poder puede hacer lo que no puede un ciudadano #libertadresponsable,es,['observadoruy'],[],[],1,0,2,['libertadresponsable'],[],https://twitter.com/ojosuruguayos/status/1387892722304966659,,,0,,,,,,,,"{'user_id': '54259597', 'username': 'ObservadorUY'}",,,,,NEG,"{'NEG': 0.9716559648513794, 'NEU': 0.026725266128778458, 'POS': 0.0016187301371246576}",others,"{'others': 0.7414998412132263, 'joy': 0.008216680027544498, 'sadness': 0.005509806796908379, 'anger': 0.1638912409543991, 'surprise': 0.03845075145363808, 'disgust': 0.03491964936256409, 'fear': 0.007511982694268227}"
1387825005690597378,1387825005690597378,2021-04-29 14:44:00 -03,2021-04-29,14:44:00,-300,1284321690550439937,lee_arriba,SiganmeA@LaMoscaFliesu2,,"Más malas noticias anunciadas con tiempo y no con ""el diario del lunes""
#gach #lacalle #MedidasSanitarias #Movilidad #LibertadResponsable #vacunacion",es,[],[],[],0,0,1,"['gach', 'lacalle', 'medidassanitarias', 'movilidad', 'libertadresponsable', 'vacunacion']",[],https://twitter.com/LEE_ARRIBA/status/1387825005690597378,,https://twitter.com/TelemundoUY/status/1387814588490698754,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEG,"{'NEG': 0.9864732027053833, 'NEU': 0.012554672546684742, 'POS': 0.0009722018730826676}",others,"{'others': 0.6266041994094849, 'joy': 0.011073692701756954, 'sadness': 0.03501711040735245, 'anger': 0.2730432450771332, 'surprise': 0.005591931287199259, 'disgust': 0.04333169013261795, 'fear': 0.005338189657777548}"
1387821239453028358,1387734648390930432,2021-04-29 14:29:02 -03,2021-04-29,14:29:02,-300,893108220524449792,ferolivera27,Josias,,"@chuwaka87 @TonyMndez71 @isavarela891 @LuisLacallePou Pero estamos mejor en esos números que cualquier otro país en America ,solo empeoro los números de la pandemia a partir de diciembre,en Europa cerraron todo y sin embargo tuvieron números muy malos así que deja de ser un seguidor político y mira por tu país.
#LibertadResponsable",es,"['chuwaka87', 'tonymndez71', 'isavarela891', 'luislacallepou']",[],[],2,0,0,['libertadresponsable'],[],https://twitter.com/Ferolivera27/status/1387821239453028358,,,0,,,,,,,,"{'user_id': '950424858495774720', 'username': 'chuwaka87'}",,,,,NEG,"{'NEG': 0.9966609477996826, 'NEU': 0.002660562051460147, 'POS': 0.0006784911383874714}",anger,"{'others': 0.1669894903898239, 'joy': 0.011194730177521706, 'sadness': 0.0672820508480072, 'anger': 0.6830591559410095, 'surprise': 0.0029981143306940794, 'disgust': 0.061827652156353, 'fear': 0.006648721639066935}"
1387814468160311297,1387814468160311297,2021-04-29 14:02:08 -03,2021-04-29,14:02:08,-300,1259840196998238209,danielr03092906,Daniel Rodriguez,,#LIBERTAD RESPONSABLE...#LibertadResponsable o CUBA....,es,[],[],[],0,0,0,"['libertad', 'libertadresponsable']",[],https://twitter.com/DanielR03092906/status/1387814468160311297,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.012675685808062553, 'NEU': 0.979939341545105, 'POS': 0.007384940981864929}",others,"{'others': 0.7875310778617859, 'joy': 0.0368858277797699, 'sadness': 0.017495550215244293, 'anger': 0.06847020238637924, 'surprise': 0.0597354955971241, 'disgust': 0.021194271743297577, 'fear': 0.00868742074817419}"
1387797949158133765,1387797949158133765,2021-04-29 12:56:29 -03,2021-04-29,12:56:29,-300,94430862,fernandopereyra,fernando pereyra,,"Cuando algo  no está funcionando ahí que dejarlo y hacer como que uno no tiene nada que ver
Chau #LibertadResponsable no te conozco",es,[],[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/fernandopereyra/status/1387797949158133765,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEG,"{'NEG': 0.9605275392532349, 'NEU': 0.03845462203025818, 'POS': 0.001017788308672607}",others,"{'others': 0.8282756805419922, 'joy': 0.008379179984331131, 'sadness': 0.026005694642663002, 'anger': 0.09725569188594818, 'surprise': 0.010010463185608387, 'disgust': 0.02490665577352047, 'fear': 0.00516654085367918}"
1387793535722741762,1387790669071200266,2021-04-29 12:38:57 -03,2021-04-29,12:38:57,-300,1314261727027113986,luiscsaribarra4,Luis César Ibarra,,@WadeMarihuano FA/PIT-CNT todo huele a podrido o tal vez sea yo el enfermo que duda de todo y de todos no se no me den bola es el fracaso de la #LibertadResponsable,es,[],[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/LuisCsarIbarra4/status/1387793535722741762,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEG,"{'NEG': 0.9986124038696289, 'NEU': 0.0011578411795198917, 'POS': 0.0002297414030181244}",anger,"{'others': 0.11035578697919846, 'joy': 0.00284837419167161, 'sadness': 0.012483044527471066, 'anger': 0.5957881212234497, 'surprise': 0.008715150877833366, 'disgust': 0.2542043626308441, 'fear': 0.01560516469180584}"
1387791190607663106,1387734648390930432,2021-04-29 12:29:38 -03,2021-04-29,12:29:38,-300,893108220524449792,ferolivera27,Josias,,"@chuwaka87 @TonyMndez71 @isavarela891 @LuisLacallePou Dale que hace unos meses estábamos mucho mejor en la parte sanitaria y igual comparaban y criticaban ustedes siempre van a criticar porque son capaces de cortarse su propia pierna y que le vaya mal a su país para imponer su ideología política 
#LibertadResponsable",es,"['chuwaka87', 'tonymndez71', 'isavarela891', 'luislacallepou']",[],[],2,0,0,['libertadresponsable'],[],https://twitter.com/Ferolivera27/status/1387791190607663106,,,0,,,,,,,,"{'user_id': '950424858495774720', 'username': 'chuwaka87'}",,,,,NEG,"{'NEG': 0.9977741837501526, 'NEU': 0.0018349310848861933, 'POS': 0.000390831584809348}",anger,"{'others': 0.051274027675390244, 'joy': 0.004136227071285248, 'sadness': 0.015469555743038654, 'anger': 0.7881648540496826, 'surprise': 0.0026164581067860126, 'disgust': 0.13477589190006256, 'fear': 0.003562941448763013}"
1387789476743766017,1387789476743766017,2021-04-29 12:22:49 -03,2021-04-29,12:22:49,-300,3907313772,marieandriolo,Mariela Andriolo,,"Alguien entiende la vida en sociedad sin libertad responsable???
La libertad responsable es la vida misma!!!
#LibertadResponsable 
@PonsRicardo @nestorgrajales @QuiqueSantias @jncauna @jejoraffo @MariaTorres2107 @MarielaArtola https://t.co/nDSBp8srhY",es,"['ponsricardo', 'nestorgrajales', 'quiquesantias', 'jncauna', 'jejoraffo', 'mariatorres2107']",[],[],4,7,31,['libertadresponsable'],[],https://twitter.com/MarieAndriolo/status/1387789476743766017,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1387774285637459971/pu/img/G2N36w0UwLJGTfJd.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.3713200092315674, 'NEU': 0.6167813539505005, 'POS': 0.011898670345544815}",others,"{'others': 0.6887409090995789, 'joy': 0.027720928192138672, 'sadness': 0.008767458610236645, 'anger': 0.18682612478733063, 'surprise': 0.06180015951395035, 'disgust': 0.019814401865005493, 'fear': 0.006329976953566074}"
1387748632405946374,1387575406547677184,2021-04-29 09:40:31 -03,2021-04-29,09:40:31,-300,50428926,pfernandezberi,Pablo Fernández Beri🇺🇾🇺🇦 я українець,,"@ChNunezUy @LuisLacallePou 👏👏👏👏👏👏🇺🇾🇺🇾🇺🇾🇺🇾💪💪💪
#LibertadResponsable
#YoQuieroQueAlUruguayLeVayaBien",und,"['chnunezuy', 'luislacallepou']",[],[],0,0,0,"['libertadresponsable', 'yoquieroquealuruguaylevayabien']",[],https://twitter.com/PFernandezBeri/status/1387748632405946374,,,0,,,,,,,,"{'user_id': '501543300', 'username': 'ChNunezUy'}",,,,,NEU,"{'NEG': 0.017276758328080177, 'NEU': 0.9409593939781189, 'POS': 0.041763920336961746}",others,"{'others': 0.5287503004074097, 'joy': 0.4490496814250946, 'sadness': 0.005935789551585913, 'anger': 0.005049972329288721, 'surprise': 0.006678002420812845, 'disgust': 0.002495717955753207, 'fear': 0.002040501683950424}"
1387745060951891972,1387583982997487618,2021-04-29 09:26:20 -03,2021-04-29,09:26:20,-300,50428926,pfernandezberi,Pablo Fernández Beri🇺🇾🇺🇦 я українець,,"@elpenela @LuisLacallePou 👏👏👏👏👏🇺🇾🇺🇾🇺🇾🇺🇾💪💪💪💪💪
#YoApoyoAMiPresidente
#LibertadResponsable
#YoQuieroQueAlUruguayLeVayaBien!",und,"['elpenela', 'luislacallepou']",[],[],0,0,1,"['yoapoyoamipresidente', 'libertadresponsable', 'yoquieroquealuruguaylevayabien']",[],https://twitter.com/PFernandezBeri/status/1387745060951891972,,,0,,,,,,,,"{'user_id': '1678784370', 'username': 'elpenela'}",,,,,NEU,"{'NEG': 0.016878072172403336, 'NEU': 0.9199336171150208, 'POS': 0.0631883293390274}",joy,"{'others': 0.15464313328266144, 'joy': 0.8333982825279236, 'sadness': 0.0027421582490205765, 'anger': 0.0027142150793224573, 'surprise': 0.003979332745075226, 'disgust': 0.001472677569836378, 'fear': 0.0010502312798053026}"
1387741094641815557,1387741094641815557,2021-04-29 09:10:34 -03,2021-04-29,09:10:34,-300,403802054,henrynoboaa,Henry Noboa A,,"⚜️🇺🇾🌐🕊⚜️Extraordinario mensaje del Presidente de #Uruguay ⁦@LuisLacallePou⁩ 
sobre la #LIBERTADRESPONSABLE 

Cc. ⁦@ONU_es⁩ ⁦@pnud⁩ ⁦@UNESCO_es⁩ ⁦@UNESCO⁩ ⁦@mercosur⁩ ⁦@OEA_oficial⁩ ⁦@parlamentoUE⁩ ⁦  https://t.co/A4ZpM6I8jw",es,"['luislacallepou', 'onu_es', 'pnud', 'unesco_es', 'unesco', 'mercosur', 'oea_oficial', 'parlamentoue']",['https://www.instagram.com/tv/COP6m68BNJk/?igshid=amo37lk3njx3'],[],0,0,0,"['uruguay', 'libertadresponsable']",[],https://twitter.com/HenryNoboaA/status/1387741094641815557,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.013178698718547821, 'NEU': 0.9757964611053467, 'POS': 0.011024885810911655}",others,"{'others': 0.5789092183113098, 'joy': 0.41353723406791687, 'sadness': 0.0015798447420820594, 'anger': 0.0011838049395009875, 'surprise': 0.0034721235278993845, 'disgust': 0.000761625706218183, 'fear': 0.0005561427678912878}"
1387739732633915392,1387734648390930432,2021-04-29 09:05:09 -03,2021-04-29,09:05:09,-300,1539749094,rosadgm1,Rosa,,@LuisLacallePou Viva la #LibertadResponsable ¡,es,['luislacallepou'],[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/RosaDGM1/status/1387739732633915392,,,0,,,,,,,,"{'user_id': '189861728', 'username': 'LuisLacallePou'}",,,,,POS,"{'NEG': 0.005127720069140196, 'NEU': 0.1093902587890625, 'POS': 0.8854820728302002}",joy,"{'others': 0.03270579129457474, 'joy': 0.9497723579406738, 'sadness': 0.0012985618086531758, 'anger': 0.0064694699831306934, 'surprise': 0.006708202417939901, 'disgust': 0.002207369776442647, 'fear': 0.0008382857777178288}"
1387734240285151232,1387568094021885953,2021-04-29 08:43:20 -03,2021-04-29,08:43:20,-300,486214230,costaball,César Costa,,"@likechichian Solamente el #FA y una persona ignorante, que no conoce el concepto de #LibertadResponsable invita a los Uruguayos a participar de la marcha #8, en plena #pandemia de #covid19, cuando ya veniamos con 872 casos por dia.
#ketchichian da verguenza. La historia los juzgará https://t.co/XkA4rK3Xyo",es,['likechichian'],[],"['https://pbs.twimg.com/media/E0I457MWYAk9RsT.jpg', 'https://pbs.twimg.com/media/E0I46dcXEAgYOFT.jpg', 'https://pbs.twimg.com/media/E0I47C8WUAIvfYg.jpg', 'https://pbs.twimg.com/media/E0I47mcXMAIP80d.jpg']",0,0,4,"['fa', 'libertadresponsable', 'pandemia', 'covid19', 'ketchichian']",[],https://twitter.com/Costaball/status/1387734240285151232,,,1,https://pbs.twimg.com/media/E0I457MWYAk9RsT.jpg,,,,,,,"{'user_id': '1098179473', 'username': 'likechichian'}",,,,,NEG,"{'NEG': 0.9985989928245544, 'NEU': 0.001020706258714199, 'POS': 0.0003803833096753806}",anger,"{'others': 0.014010448008775711, 'joy': 0.002348616486415267, 'sadness': 0.010588033124804497, 'anger': 0.7265998721122742, 'surprise': 0.003206258872523904, 'disgust': 0.23646004498004913, 'fear': 0.006786769721657038}"
1387728362039353344,1387728362039353344,2021-04-29 08:19:58 -03,2021-04-29,08:19:58,-300,334648371,carolaviaga,Carol AVIAGA,,"#LibertadResponsable ...es no ser “factor de riesgo” para mi familia, amigos y vecinos 🙌 https://t.co/it2BPhkkmL",es,[],[],['https://pbs.twimg.com/media/E0IzlkwX0AIGUua.jpg'],0,1,8,['libertadresponsable'],[],https://twitter.com/CarolAviaga/status/1387728362039353344,,,1,https://pbs.twimg.com/media/E0IzlkwX0AIGUua.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.007412335369735956, 'NEU': 0.9617345929145813, 'POS': 0.03085305728018284}",others,"{'others': 0.8425633311271667, 'joy': 0.1477075219154358, 'sadness': 0.0020765357185155153, 'anger': 0.0016812161775305867, 'surprise': 0.00410758052021265, 'disgust': 0.0008751818095333874, 'fear': 0.0009887197520583868}"
1387651469508218881,1387637794504335361,2021-04-29 03:14:26 -03,2021-04-29,03:14:26,-300,792233472,taniadelche,Tania del Che,,"El ""fracaso"" de la falacia #LibertadResponsable se cuenta en vidas humanas.
No hay caso, eh.  El presidentito #PerillasInepto nos ha cagado la vida y la muerte.",es,[],[],[],0,0,0,"['libertadresponsable', 'perillasinepto']",[],https://twitter.com/taniadelche/status/1387651469508218881,,,0,,,,,,,,"{'user_id': '792233472', 'username': 'taniadelche'}",,,,,NEG,"{'NEG': 0.997986912727356, 'NEU': 0.0014737597666680813, 'POS': 0.000539304397534579}",anger,"{'others': 0.017782924696803093, 'joy': 0.002132243011146784, 'sadness': 0.011203058995306492, 'anger': 0.8196954727172852, 'surprise': 0.002599399071186781, 'disgust': 0.14128552377223969, 'fear': 0.00530132045969367}"
1387643999054442496,1387643999054442496,2021-04-29 02:44:45 -03,2021-04-29,02:44:45,-300,792233472,taniadelche,Tania del Che,,"Pensamientos con 
#LibertadResponsable

🤔",es,[],[],[],0,0,0,['libertadresponsable'],[],https://twitter.com/taniadelche/status/1387643999054442496,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEU,"{'NEG': 0.003292348235845566, 'NEU': 0.9943728446960449, 'POS': 0.002334762364625931}",others,"{'others': 0.966673731803894, 'joy': 0.006058324594050646, 'sadness': 0.0026386415120214224, 'anger': 0.0011912233894690871, 'surprise': 0.018375221639871597, 'disgust': 0.0018100611632689834, 'fear': 0.003252726746723056}"
1387636996307361794,1387636996307361794,2021-04-29 02:16:55 -03,2021-04-29,02:16:55,-300,158510258,elketjedi,🅴🅻🅺🅴 🆃. 🅹🅴🅳🅸,,"Al final hubiera sido mejor fracasar con el #QuedateEnCasa que lo usaron tantos y que acá terminamos despreciando por demodé.

Hundirnos solitos con el versito de este inútil sobre la #LibertadResponsable parece bastante más lamentable.

#DurmióLaAgenciaDePublicidadAhí",es,[],[],[],0,0,0,"['quedateencasa', 'libertadresponsable', 'durmiólaagenciadepublicidadahí']",[],https://twitter.com/ElkeTJedi/status/1387636996307361794,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,,NEG,"{'NEG': 0.9981397390365601, 'NEU': 0.001393824233673513, 'POS': 0.0004664422885980457}",anger,"{'others': 0.010222119279205799, 'joy': 0.0020462474785745144, 'sadness': 0.024863438680768013, 'anger': 0.7331693768501282, 'surprise': 0.002178356284275651, 'disgust': 0.2226649969816208, 'fear': 0.004855480510741472}"
